p,q,gap_len,w,tau_w,frac_pos,budget,packet
921001,921007,6,921002,8,0.16666666666666666,508.12914473064257,d8_plus
921091,921121,30,921093,4,0.06666666666666667,3021.333278782628,d4_semiprime
921197,921199,2,921198,8,0.5,41.20029082753534,d8_plus
921287,921293,6,921289,8,0.3333333333333333,508.1405978429787,d8_plus
921457,921463,6,921461,4,0.6666666666666666,425.7451736116952,d4_semiprime
921563,921581,18,921567,4,0.2222222222222222,2375.9534790519892,d4_semiprime
921647,921667,20,921653,4,0.3,1661.804957493505,d4_semiprime
921749,921751,2,921750,32,0.5,206.01043974144588,d8_plus
921871,921887,16,921874,4,0.1875,1304.746130442745,d4_semiprime
921959,921989,30,921962,4,0.1,2980.3368879053446,d4_semiprime
922067,922069,2,922068,36,0.5,233.48436229302072,d8_plus
922169,922211,42,922171,4,0.047619047619047616,3928.0688595438014,d4_semiprime
922289,922291,2,922290,32,0.5,206.0192248005894,d8_plus
922357,922367,10,922363,4,0.6,563.1224259002252,d4_semiprime
922487,922489,2,922488,96,0.5,645.5369933940601,d8_plus
922561,922601,40,922567,4,0.15,3419.9978016515524,d4_semiprime
922643,922667,24,922646,4,0.125,1799.286391360079,d4_semiprime
922741,922781,40,922749,4,0.2,4120.5376895820555,d4_semiprime
922931,922973,42,922933,4,0.047619047619047616,3749.7453704716772,d4_semiprime
923053,923107,54,923057,4,0.07407407407407407,4834.886423163791,d4_semiprime
923177,923179,2,923178,16,0.5,96.14904141007236,d8_plus
923239,923249,10,923245,4,0.6,879.0815351183714,d4_semiprime
923371,923387,16,923374,4,0.1875,1249.9573059346496,d4_semiprime
923453,923467,14,923459,4,0.42857142857142855,1153.8139756820296,d4_semiprime
923551,923561,10,923555,4,0.4,1167.5588188572128,d4_semiprime
923617,923641,24,923619,4,0.08333333333333333,1895.57738056434,d4_semiprime
923743,923773,30,923749,4,0.2,2321.4188227995587,d4_semiprime
923861,923869,8,923863,4,0.25,590.6618434576184,d4_semiprime
923959,923963,4,923961,8,0.5,178.573522516038,d8_plus
924031,924037,6,924033,8,0.3333333333333333,343.41260366205705,d8_plus
924101,924109,8,924107,4,0.75,700.5656126928984,d4_semiprime
924269,924281,12,924271,4,0.16666666666666666,947.8367928347146,d4_semiprime
924383,924397,14,924387,4,0.2857142857142857,1250.0569839828481,d4_semiprime
924463,924493,30,924467,4,0.13333333333333333,2664.9751410736653,d4_semiprime
924551,924557,6,924553,8,0.3333333333333333,398.3749224243185,d8_plus
924683,924697,14,924689,4,0.42857142857142855,1291.298183919437,d4_semiprime
924751,924757,6,924754,4,0.5,590.7032051164017,d4_semiprime
924827,924829,2,924828,12,0.5,68.68681526629263,d8_plus
924961,924967,6,924962,4,0.16666666666666666,357.1752863019427,d4_semiprime
925063,925073,10,925069,4,0.6,1002.846507191042,d4_semiprime
925117,925121,4,925118,8,0.25,673.1462462623365,d8_plus
925189,925193,4,925191,12,0.5,261.01735415163915,d8_plus
925291,925307,16,925297,4,0.375,1030.340375575376,d4_semiprime
925399,925409,10,925401,4,0.2,1057.8249101652193,d4_semiprime
925513,925517,4,925516,6,0.75,274.7621069639928,d6
925619,925621,2,925620,24,0.5,151.12040968457444,d8_plus
925721,925733,12,925723,4,0.16666666666666666,906.7299531979288,d4_semiprime
925843,925849,6,925844,6,0.16666666666666666,851.7848151806196,d6
925949,925961,12,925951,6,0.16666666666666666,1126.563665378016,d6
926077,926087,10,926081,4,0.4,810.5843354596267,d4_semiprime
926153,926161,8,926155,8,0.25,1140.320396373395,d8_plus
926251,926273,22,926257,4,0.2727272727272727,1648.669526021008,d4_semiprime
926377,926389,12,926378,4,0.08333333333333333,879.2987585592844,d4_semiprime
926489,926503,14,926491,4,0.14285714285714285,1332.6989646998018,d4_semiprime
926567,926581,14,926569,4,0.14285714285714285,1085.4006419179707,d4_semiprime
926669,926671,2,926670,64,0.5,425.91993661755083,d8_plus
926777,926797,20,926781,4,0.2,1621.2585607191293,d4_semiprime
926899,926903,4,926902,4,0.75,563.3236470704709,d4_semiprime
927001,927007,6,927002,4,0.16666666666666666,233.57512155456396,d4_semiprime
927137,927149,12,927139,4,0.16666666666666666,975.530329267749,d4_semiprime
927259,927287,28,927266,4,0.25,2418.240368268405,d4_semiprime
927373,927397,24,927377,4,0.16666666666666666,2115.979286783343,d4_semiprime
927529,927533,4,927530,8,0.25,261.0653505818873,d8_plus
927643,927649,6,927646,4,0.5,398.4717846026475,d4_semiprime
927743,927763,20,927746,4,0.15,1566.419196934591,d4_semiprime
927841,927847,6,927842,4,0.16666666666666666,412.21857329223997,d4_semiprime
928001,928043,42,928003,4,0.047619047619047616,3421.4618063605176,d4_semiprime
928111,928139,28,928113,4,0.07142857142857142,2706.9612777105385,d4_semiprime
928223,928231,8,928229,4,0.75,865.6848891486807,d4_semiprime
928313,928331,18,928321,4,0.4444444444444444,1580.2304864703876,d4_semiprime
928429,928453,24,928437,4,0.3333333333333333,2061.189508876068,d4_semiprime
928559,928561,2,928560,80,0.5,535.9142208436576,d8_plus
928649,928651,2,928650,48,0.5,316.0542055451562,d8_plus
928787,928793,6,928789,4,0.3333333333333333,371.0242115335661,d4_semiprime
928859,928871,12,928861,4,0.16666666666666666,879.4698874048312,d4_semiprime
929003,929009,6,929006,8,0.5,508.44920547142755,d8_plus
929063,929069,6,929065,4,0.3333333333333333,261.0967639759831,d4_semiprime
929153,929161,8,929155,4,0.25,975.6844787797917,d4_semiprime
929261,929281,20,929263,4,0.1,2088.808105591831,d4_semiprime
929389,929393,4,929391,4,0.5,563.433653617251,d4_semiprime
929497,929501,4,929498,4,0.25,590.9232800215449,d4_semiprime
929573,929581,8,929578,8,0.625,714.6092052356299,d8_plus
929641,929647,6,929644,6,0.5,329.82136360474396,d6
929749,929777,28,929753,4,0.14285714285714285,2940.9346790411573,d4_semiprime
929869,929881,12,929878,4,0.75,1841.5363149608133,d4_semiprime
929983,930011,28,929986,4,0.10714285714285714,2872.2737651366588,d4_semiprime
930101,930113,12,930103,4,0.16666666666666666,824.5832915106961,d4_semiprime
930191,930197,6,930196,6,0.8333333333333334,384.80815002441517,d6
930287,930289,2,930288,20,0.5,123.68924545147775,d8_plus
930437,930467,30,930439,4,0.06666666666666667,2391.356262130113,d4_semiprime
930551,930569,18,930554,4,0.16666666666666666,1676.7119082191339,d4_semiprime
930653,930667,14,930659,4,0.42857142857142855,1140.7228653512575,d4_semiprime
930773,930779,6,930777,8,0.6666666666666666,508.5196331060499,d8_plus
930889,930911,22,930893,4,0.18181818181818182,1855.4275776452807,d4_semiprime
931003,931013,10,931009,4,0.6,865.8734347649483,d4_semiprime
931153,931163,10,931157,4,0.4,838.39524365832,d4_semiprime
931241,931267,26,931243,4,0.07692307692307693,2638.90336010225,d4_semiprime
931363,931387,24,931367,4,0.16666666666666666,2199.1067102416846,d4_semiprime
931537,931543,6,931538,8,0.16666666666666666,398.59324431914666,d8_plus
931657,931691,34,931659,4,0.058823529411764705,2955.1188282963362,d4_semiprime
931757,931781,24,931759,4,0.08333333333333333,2529.0507315084674,d4_semiprime
931859,931873,14,931862,4,0.21428571428571427,1415.7292056205836,d4_semiprime
931933,931943,10,931937,4,0.4,522.3108378197111,d4_semiprime
932039,932051,12,932041,4,0.16666666666666666,1099.6108113527032,d4_semiprime
932153,932177,24,932158,4,0.20833333333333334,1951.8279018756398,d4_semiprime
932227,932231,4,932228,12,0.25,398.61469010455346,d8_plus
932357,932413,56,932359,4,0.03571428571428571,5566.927957695616,d4_semiprime
932471,932473,2,932472,40,0.5,261.1662936615532,d8_plus
932557,932563,6,932559,8,0.3333333333333333,563.5732310567425,d8_plus
932647,932651,4,932649,4,0.5,261.16990415076106,d4_semiprime
932779,932783,4,932781,4,0.5,123.71332938616821,d4_semiprime
932887,932917,30,932891,4,0.13333333333333333,2515.5282424727893,d4_semiprime
932969,932983,14,932977,4,0.5714285714285714,1594.5515545259484,d4_semiprime
933067,933073,6,933071,4,0.6666666666666666,439.8795661303465,d4_semiprime
933217,933221,4,933219,12,0.5,371.15266983227417,d8_plus
933313,933319,6,933316,6,0.5,522.3669920800179,d6
933421,933433,12,933427,4,0.5,1058.489695031126,d4_semiprime
933563,933601,38,933567,4,0.10526315789473684,3656.6447151023112,d4_semiprime
933703,933707,4,933706,4,0.75,178.70989925344094,d4_semiprime
933811,933817,6,933815,4,0.6666666666666666,701.0986988009018,d4_semiprime
933893,933923,30,933897,4,0.13333333333333333,2914.392218298384,d4_semiprime
933979,934001,22,933983,4,0.18181818181818182,2309.5329274042992,d4_semiprime
934067,934069,2,934068,12,0.5,68.7365225985,d8_plus
934159,934187,28,934162,4,0.10714285714285714,2625.7566904537643,d4_semiprime
934291,934301,10,934294,4,0.3,563.6495079778757,d4_semiprime
934429,934441,12,934436,6,0.5833333333333334,1099.8158851879725,d6
934517,934523,6,934522,4,0.8333333333333334,398.68584807573046,d4_semiprime
934579,934597,18,934585,4,0.3333333333333333,1484.7690479279897,d4_semiprime
934693,934721,28,934697,4,0.14285714285714285,2144.6863675265918,d4_semiprime
934799,934811,12,934801,4,0.16666666666666666,1264.824286223319,d4_semiprime
934891,934897,6,934894,4,0.5,453.6902161450513,d4_semiprime
934961,934979,18,934963,4,0.1111111111111111,1512.3095967102274,d4_semiprime
935071,935093,22,935089,3,0.8181818181818182,2289.1071504073143,d3_prime_square
935189,935197,8,935191,4,0.25,508.6947800263802,d4_semiprime
935303,935339,36,935309,4,0.16666666666666666,2570.9965971818724,d4_semiprime
935413,935423,10,935417,4,0.4,701.1861379507491,d4_semiprime
935531,935537,6,935533,4,0.3333333333333333,508.70828173561557,d4_semiprime
935639,935651,12,935643,4,0.3333333333333333,1264.9070504718172,d4_semiprime
935717,935719,2,935718,16,0.5,96.24348599609723,d8_plus
935827,935839,12,935831,4,0.3333333333333333,714.957972895333,d4_semiprime
935999,936007,8,936001,4,0.25,1471.1827872868748,d4_semiprime
936151,936161,10,936157,4,0.6,976.2171068475423,d4_semiprime
936233,936253,20,936239,4,0.3,2021.1956104260457,d4_semiprime
936361,936379,18,936363,4,0.1111111111111111,1306.227904463752,d4_semiprime
936469,936487,18,936473,4,0.2222222222222222,1361.2381353185713,d4_semiprime
936557,936577,20,936559,4,0.1,1924.9968756970648,d4_semiprime
936673,936679,6,936677,4,0.6666666666666666,453.75305112029133,d4_semiprime
936739,936769,30,936742,4,0.1,2722.535599027258,d4_semiprime
936889,936907,18,936893,4,0.2222222222222222,1512.5363051194056,d4_semiprime
936967,937003,36,936971,4,0.1111111111111111,3176.3477142175775,d4_semiprime
937121,937127,6,937123,4,0.3333333333333333,660.0274304505593,d4_semiprime
937231,937241,10,937238,4,0.7,591.2796614709091,d4_semiprime
937379,937421,42,937381,4,0.047619047619047616,3685.2317725737594,d4_semiprime
937511,937537,26,937513,4,0.07692307692307693,2241.4127555390724,d4_semiprime
937627,937633,6,937630,8,0.5,701.3066240574415,d8_plus
937681,937693,12,937682,4,0.08333333333333333,1237.6055327038978,d4_semiprime
937801,937813,12,937803,4,0.16666666666666666,948.8396353838247,d4_semiprime
937891,937901,10,937897,4,0.6,701.3211597091739,d4_semiprime
937991,938017,26,937993,4,0.07692307692307693,2722.7983976076034,d4_semiprime
938059,938071,12,938062,4,0.25,1223.8901217936195,d4_semiprime
938129,938183,54,938131,4,0.037037037037037035,4015.4884723255886,d4_semiprime
938263,938279,16,938267,4,0.25,1251.413267256614,d4_semiprime
938359,938369,10,938363,4,0.4,756.3541607844727,d4_semiprime
938491,938507,16,938495,4,0.25,1595.2362521094883,d4_semiprime
938611,938617,6,938612,6,0.16666666666666666,632.5993990424685,d6
938803,938807,4,938805,16,0.5,343.8090724615751,d8_plus
938881,938921,40,938887,4,0.15,3410.611855524448,d4_semiprime
938981,938983,2,938982,32,0.5,206.2882738301639,d8_plus
939091,939109,18,939093,4,0.1111111111111111,1320.2570031044995,d4_semiprime
939193,939203,10,939197,4,0.4,756.4030113460441,d4_semiprime
939347,939349,2,939348,36,0.5,233.80000204154265,d8_plus
939431,939439,8,939434,4,0.375,811.4289985435099,d4_semiprime
939581,939599,18,939586,4,0.2777777777777778,1402.8261919425427,d4_semiprime
939707,939713,6,939709,8,0.3333333333333333,852.706161691452,d8_plus
939773,939791,18,939779,4,0.3333333333333333,1402.8469286869304,d4_semiprime
939881,939901,20,939883,4,0.1,2104.2886339738598,d4_semiprime
940001,940003,2,940002,16,0.5,96.27546097332448,d8_plus
940127,940157,30,940129,4,0.06666666666666667,2324.389643421331,d4_semiprime
940241,940249,8,940243,4,0.25,508.89419624510424,d4_semiprime
940327,940349,22,940331,4,0.18181818181818182,1733.0032234540254,d4_semiprime
940421,940469,48,940426,4,0.10416666666666667,4002.4456684787506,d4_semiprime
940543,940547,4,940546,8,0.75,398.8722114191619,d8_plus
940669,940691,22,940679,4,0.45454545454545453,2173.1886258015356,d4_semiprime
940781,940783,2,940782,8,0.5,41.26340016987122,d8_plus
940871,940879,8,940873,8,0.25,756.5010958499712,d8_plus
940957,940981,24,940967,4,0.4166666666666667,1801.8611898892798,d4_semiprime
941093,941099,6,941097,4,0.6666666666666666,729.0043612917364,d4_semiprime
941159,941167,8,941163,4,0.5,1265.448040613637,d4_semiprime
941251,941263,12,941254,4,0.25,1114.152701717552,d4_semiprime
941359,941383,24,941363,4,0.16666666666666666,2255.835201641722,d4_semiprime
941467,941471,4,941468,12,0.25,261.3487394310901,d8_plus
941537,941557,20,941539,4,0.1,1829.4522688534366,d4_semiprime
941641,941653,12,941649,4,0.6666666666666666,839.0785858939898,d4_semiprime
941737,941741,4,941739,8,0.5,206.33224955281963,d8_plus
941839,941861,22,941845,4,0.2727272727272727,2145.873662398806,d4_semiprime
941971,941981,10,941973,4,0.2,1127.9703101641876,d4_semiprime
942041,942043,2,942042,8,0.5,41.267415415655506,d8_plus
942143,942163,20,942146,4,0.15,1898.3172815461837,d4_semiprime
942247,942257,10,942251,4,0.4,839.1177461395164,d4_semiprime
942367,942371,4,942369,8,0.5,481.4653247587262,d8_plus
942479,942509,30,942481,4,0.06666666666666667,3507.851347313847,d4_semiprime
942593,942607,14,942595,4,0.14285714285714285,1004.2170215189866,d4_semiprime
942719,942727,8,942721,8,0.25,949.2003422281662,d8_plus
942847,942853,6,942849,6,0.3333333333333333,550.2664770132533,d6
942901,942917,16,942902,4,0.0625,1100.5380416327687,d4_semiprime
943031,943043,12,943037,4,0.5,976.7371738714515,d4_semiprime
943127,943139,12,943133,4,0.5,880.4456302043095,d4_semiprime
943219,943231,12,943221,4,0.16666666666666666,990.5084398619681,d4_semiprime
943307,943321,14,943309,4,0.14285714285714285,1251.9011896802615,d4_semiprime
943403,943409,6,943405,4,0.3333333333333333,522.7755445721552,d4_semiprime
943541,943543,2,943542,32,0.5,206.3609423685497,d8_plus
943651,943693,42,943661,4,0.23809523809523808,3576.958779703005,d4_semiprime
943769,943777,8,943771,4,0.25,894.2467316889067,d4_semiprime
943841,943843,2,943842,8,0.5,41.273142174713634,d8_plus
943931,943951,20,943933,4,0.1,2256.2825895336023,d4_semiprime
944077,944123,46,944079,4,0.043478260869565216,3852.237039210124,d4_semiprime
944191,944233,42,944197,4,0.14285714285714285,3549.5915323325294,d4_semiprime
944329,944369,40,944331,4,0.05,2737.8921057851453,d4_semiprime
944431,944453,22,944437,4,0.2727272727272727,1939.9273201997066,d4_semiprime
944527,944533,6,944529,8,0.3333333333333333,550.3376858381986,d8_plus
944591,944609,18,944593,4,0.1111111111111111,1472.161286676597,d4_semiprime
944701,944711,10,944705,4,0.4,949.3453978887445,d4_semiprime
944821,944833,12,944822,4,0.08333333333333333,1348.3584486901696,d4_semiprime
944929,944953,24,944933,4,0.16666666666666666,1967.5196693595856,d4_semiprime
945089,945103,14,945095,4,0.42857142857142855,1389.6632650895579,d4_semiprime
945233,945289,56,945241,4,0.14285714285714285,5641.278978941193,d4_semiprime
945377,945389,12,945379,4,0.16666666666666666,1086.988211654175,d4_semiprime
945463,945473,10,945467,4,0.4,798.0473354040947,d4_semiprime
945589,945601,12,945597,4,0.6666666666666666,1210.842270908062,d4_semiprime
945701,945731,30,945707,4,0.2,2862.017164592958,d4_semiprime
945811,945817,6,945814,4,0.5,343.99502182578726,d4_semiprime
945907,945929,22,945911,4,0.18181818181818182,1609.909642073078,d4_semiprime
946003,946021,18,946007,4,0.2222222222222222,1541.1212114003442,d4_semiprime
946093,946109,16,946097,4,0.25,1087.048293599805,d4_semiprime
946207,946223,16,946211,4,0.25,1472.3442098647624,d4_semiprime
946367,946369,2,946368,84,0.5,564.1758579280596,d8_plus
946469,946487,18,946471,4,0.1111111111111111,1816.3864083897736,d4_semiprime
946579,946607,28,946581,4,0.07142857142857142,2311.7847239838084,d4_semiprime
946717,946727,10,946721,4,0.4,825.645637777483,d4_semiprime
946819,946823,4,946822,4,0.75,206.41296948359454,d4_semiprime
946901,946919,18,946906,4,0.2777777777777778,1486.1835527979822,d4_semiprime
946993,946997,4,946994,4,0.25,247.6988847177883,d4_semiprime
947171,947183,12,947173,4,0.16666666666666666,908.2418999804277,d4_semiprime
947341,947351,10,947347,4,0.6,674.3095574839114,d4_semiprime
947407,947411,4,947409,4,0.5,371.56011389983166,d4_semiprime
947501,947509,8,947503,4,0.25,550.4635176605553,d4_semiprime
947641,947647,6,947643,4,0.3333333333333333,646.8015657081417,d4_semiprime
947729,947741,12,947731,4,0.16666666666666666,784.4243069863136,d4_semiprime
947819,947833,14,947821,4,0.14285714285714285,1045.9064750194561,d4_semiprime
947917,947927,10,947923,4,0.6,963.3419080767243,d4_semiprime
948041,948049,8,948047,4,0.75,495.43765145140804,d4_semiprime
948139,948149,10,948143,4,0.4,481.67914995757917,d4_semiprime
948263,948281,18,948265,4,0.1111111111111111,1789.1117492789704,d4_semiprime
948377,948391,14,948379,4,0.14285714285714285,1334.9639931197228,d4_semiprime
948449,948457,8,948455,4,0.75,674.3667861362143,d4_semiprime
948557,948581,24,948559,4,0.08333333333333333,1857.9657666549358,d4_semiprime
948749,948767,18,948751,4,0.1111111111111111,1816.7036296179513,d4_semiprime
948887,948901,14,948889,4,0.14285714285714285,1252.4377155232671,d4_semiprime
948989,949001,12,948991,4,0.16666666666666666,1417.6054247530271,d4_semiprime
949111,949121,10,949114,4,0.3,674.401062613915,d4_semiprime
949211,949213,2,949212,96,0.5,646.8792099473767,d8_plus
949381,949387,6,949385,4,0.6666666666666666,261.50779137215625,d4_semiprime
949451,949453,2,949452,48,0.5,316.563725865783,d8_plus
949583,949589,6,949587,8,0.6666666666666666,564.3150028449327,d8_plus
949649,949651,2,949650,48,0.5,316.5685218167288,d8_plus
949759,949771,12,949763,4,0.3333333333333333,1486.508684303213,d4_semiprime
949891,949903,12,949898,4,0.5833333333333334,1252.5339483496193,d4_semiprime
949961,949967,6,949966,4,0.8333333333333334,440.4537113577315,d4_semiprime
950029,950039,10,950033,4,0.4,481.7488652549565,d4_semiprime
950161,950177,16,950162,4,0.0625,1225.0312729251712,d4_semiprime
950239,950251,12,950249,4,0.8333333333333334,1142.4515427203867,d4_semiprime
950363,950393,30,950371,4,0.26666666666666666,2408.8075609855664,d4_semiprime
950479,950483,4,950482,16,0.75,495.53003687963405,d8_plus
950531,950557,26,950539,4,0.3076923076923077,2491.426813005956,d4_semiprime
950671,950681,10,950673,4,0.2,688.2464652374603,d4_semiprime
950743,950753,10,950749,4,0.6,798.3703421933549,d4_semiprime
950839,950867,28,950842,4,0.10714285714285714,2312.5391506033043,d4_semiprime
950953,950959,6,950957,4,0.6666666666666666,316.6001454095015,d4_semiprime
951053,951059,6,951058,4,0.8333333333333334,399.1944838318395,d4_semiprime
951109,951131,22,951113,4,0.18181818181818182,1706.9089641421108,d4_semiprime
951277,951281,4,951278,4,0.25,646.9814856192958,d4_semiprime
951367,951373,6,951369,4,0.3333333333333333,674.517277090228,d4_semiprime
951469,951479,10,951477,4,0.8,660.7568214990837,d4_semiprime
951583,951589,6,951586,4,0.5,729.5919737396569,d4_semiprime
951689,951697,8,951695,4,0.75,702.0659163425976,d4_semiprime
951851,951859,8,951853,4,0.25,619.477555403769,d4_semiprime
951967,951997,30,951969,4,0.06666666666666667,2519.2332234741953,d4_semiprime
952087,952097,10,952089,4,0.2,674.5544283394327,d4_semiprime
952163,952169,6,952165,8,0.3333333333333333,440.5278440895289,d8_plus
952253,952277,24,952257,4,0.16666666666666666,2202.6558941815674,d4_semiprime
952379,952381,2,952380,144,0.5,977.4370769593983,d8_plus
952507,952513,6,952509,4,0.3333333333333333,977.4468328987671,d4_semiprime
952619,952649,30,952631,4,0.4,2684.5623433341434,d4_semiprime
952691,952709,18,952693,4,0.1111111111111111,1720.881917209924,d4_semiprime
952813,952823,10,952814,4,0.1,867.3323224619444,d4_semiprime
952921,952927,6,952922,8,0.16666666666666666,481.85518818203036,d8_plus
952981,952997,16,952989,4,0.5,1115.1561201501002,d4_semiprime
953093,953111,18,953101,4,0.4444444444444444,1665.864614083561,d4_semiprime
953237,953243,6,953239,4,0.3333333333333333,509.40197366367806,d4_semiprime
953347,953399,52,953349,4,0.038461538461538464,4281.773792366662,d4_semiprime
953497,953501,4,953499,8,0.5,399.26891180728705,d8_plus
953567,953593,26,953569,4,0.07692307692307693,2767.3629344895276,d4_semiprime
953699,953707,8,953702,4,0.375,1046.3760377634223,d4_semiprime
953851,953861,10,953858,4,0.7,1184.0710602054648,d4_semiprime
953969,953977,8,953973,6,0.5,495.66205704356634,d6
954067,954097,30,954069,4,0.06666666666666667,2960.228709793138,d4_semiprime
954181,954203,22,954182,4,0.045454545454545456,1707.309026979673,d4_semiprime
954259,954263,4,954262,4,0.75,454.36684823958376,d4_semiprime
954367,954377,10,954373,6,0.6,702.2092085233089,d6
954469,954491,22,954473,4,0.18181818181818182,2010.262506827521,d4_semiprime
954619,954623,4,954621,12,0.5,316.6885984971081,d8_plus
954719,954727,8,954721,4,0.25,1583.4550270006205,d4_semiprime
954851,954853,2,954852,24,0.5,151.46242796994312,d8_plus
954923,954929,6,954925,6,0.3333333333333333,537.0061467307186,d6
955039,955051,12,955041,4,0.16666666666666666,1087.791512067429,d4_semiprime
955139,955147,8,955142,4,0.375,592.0934966164667,d4_semiprime
955243,955261,18,955246,4,0.16666666666666666,1748.7560509383727,d4_semiprime
955319,955333,14,955321,4,0.14285714285714285,1886.4637607436334,d4_semiprime
955441,955457,16,955442,4,0.0625,1018.9753227061627,d4_semiprime
955541,955601,60,955543,4,0.03333333333333333,5342.784933957754,d4_semiprime
955697,955709,12,955699,4,0.16666666666666666,688.5100713976849,d4_semiprime
955793,955807,14,955798,4,0.35714285714285715,1432.1115977251984,d4_semiprime
955891,955901,10,955894,4,0.3,784.913134462548,d4_semiprime
955967,955987,20,955973,4,0.3,1996.7208845566445,d4_semiprime
956107,956113,6,956111,4,0.6666666666666666,358.0363428197813,d4_semiprime
956261,956269,8,956264,8,0.375,619.6855929513234,d8_plus
956357,956377,20,956359,4,0.1,1886.6129551379581,d4_semiprime
956429,956477,48,956433,4,0.08333333333333333,4145.066970507434,d4_semiprime
956633,956689,56,956639,4,0.10714285714285714,4833.693075550295,d4_semiprime
956801,956831,30,956803,4,0.06666666666666667,2960.8437339764737,d4_semiprime
956929,956941,12,956933,4,0.3333333333333333,1211.8912056382278,d4_semiprime
957037,957041,4,957038,8,0.25,344.2900022671158,d8_plus
957109,957119,10,957111,4,0.2,895.1590142712151,d4_semiprime
957193,957211,18,957197,4,0.2222222222222222,1239.459227141892,d4_semiprime
957331,957337,6,957335,4,0.6666666666666666,495.7886992765674,d4_semiprime
957431,957433,2,957432,64,0.5,426.93230935638604,d8_plus
957587,957599,12,957589,4,0.16666666666666666,785.0141133425516,d4_semiprime
957703,957709,6,957706,4,0.5,509.5749669000591,d4_semiprime
957821,957823,2,957822,16,0.5,96.40692065152058,d8_plus
957949,957953,4,957951,12,0.5,674.8550163222643,d8_plus
958039,958043,4,958042,16,0.75,509.5878882302984,d8_plus
958141,958159,18,958147,4,0.3333333333333333,1404.821454194801,d4_semiprime
958289,958313,24,958291,4,0.08333333333333333,1969.527002575768,d4_semiprime
958357,958361,4,958359,4,0.5,537.1461563488124,d4_semiprime
958459,958481,22,958462,4,0.13636363636363635,1762.9558220998126,d4_semiprime
958543,958547,4,958546,8,0.75,482.0610063457976,d8_plus
958667,958669,2,958668,12,0.5,68.86650049987291,d8_plus
958739,958777,38,958741,4,0.05263157894736842,3732.5897371801457,d4_semiprime
958871,958877,6,958873,8,0.3333333333333333,344.33787395927476,d8_plus
958957,958963,6,958961,4,0.6666666666666666,495.8497473305339,d4_semiprime
959131,959143,12,959135,4,0.3333333333333333,1322.2838956876228,d4_semiprime
959219,959227,8,959221,4,0.25,853.9804424516923,d4_semiprime
959333,959339,6,959335,8,0.3333333333333333,426.9938880423076,d8_plus
959389,959449,60,959393,4,0.06666666666666667,5840.210903141665,d4_semiprime
959489,959533,44,959493,4,0.09090909090909091,4035.834564214811,d4_semiprime
959659,959677,18,959663,4,0.2222222222222222,1267.2394975312707,d4_semiprime
959773,959779,6,959774,8,0.16666666666666666,592.301586226899,d8_plus
959873,959879,6,959878,4,0.8333333333333334,316.81486176677504,d4_semiprime
959953,959969,16,959957,4,0.25,1294.8168811342694,d4_semiprime
960077,960119,42,960079,4,0.047619047619047616,3126.877390212996,d4_semiprime
960173,960191,18,960182,4,0.5,1570.336148340949,d4_semiprime
960299,960329,30,960301,4,0.06666666666666667,2755.0023824315244,d4_semiprime
960419,960467,48,960423,4,0.08333333333333333,3870.8170106109205,d4_semiprime
960569,960581,12,960571,4,0.16666666666666666,1170.8993595649933,d4_semiprime
960649,960667,18,960653,4,0.2222222222222222,1501.515880848969,d4_semiprime
960793,960803,10,960797,4,0.4,757.6535540950854,d4_semiprime
960931,960937,6,960935,4,0.6666666666666666,344.39152309701177,d4_semiprime
961003,961021,18,961006,4,0.16666666666666666,1391.3501927473822,d4_semiprime
961091,961097,6,961094,8,0.5,647.4638591079591,d8_plus
961141,961151,10,961145,4,0.4,881.6564474653892,d4_semiprime
961241,961243,2,961242,8,0.5,41.32794443181183,d8_plus
961393,961397,4,961396,6,0.75,220.41824493809222,d6
961487,961507,20,961489,4,0.1,1970.0032627910557,d4_semiprime
961567,961601,34,961574,4,0.20588235294117646,3278.768303344559,d4_semiprime
961657,961661,4,961658,8,0.25,234.199066667169,d8_plus
961733,961739,6,961735,4,0.3333333333333333,399.5183688863052,d4_semiprime
961811,961813,2,961812,18,0.5,110.21259427483385,d8_plus
961879,961927,48,961881,4,0.041666666666666664,4229.437723323317,d4_semiprime
961993,962009,16,961997,4,0.25,1529.2213703434998,d4_semiprime
962099,962119,20,962101,4,0.1,1997.6480048795584,d4_semiprime
962237,962243,6,962239,4,0.3333333333333333,509.7497116934136,d4_semiprime
962413,962417,4,962414,4,0.25,371.9844465009532,d4_semiprime
962477,962497,20,962485,4,0.4,1680.827595157707,d4_semiprime
962587,962603,16,962593,4,0.375,1419.0709495815834,d4_semiprime
962671,962677,6,962673,8,0.3333333333333333,936.8680712229835,d8_plus
962783,962789,6,962785,4,0.3333333333333333,564.8810296571963,d4_semiprime
962867,962869,2,962868,12,0.5,68.88835804866997,d8_plus
962971,962993,22,962977,4,0.2727272727272727,1928.8905873984074,d4_semiprime
963121,963143,22,963127,4,0.2727272727272727,1488.018083182813,d4_semiprime
963223,963227,4,963226,8,0.75,289.3388843226152,d8_plus
963311,963323,12,963313,4,0.16666666666666666,1019.5820499570544,d4_semiprime
963397,963419,22,963398,4,0.045454545454545456,1708.5008293415797,d4_semiprime
963559,963581,22,963561,4,0.09090909090909091,1598.2942500302183,d4_semiprime
963659,963667,8,963663,4,0.5,923.159343946312,d4_semiprime
963731,963751,20,963733,4,0.1,1942.7793752409673,d4_semiprime
