a,square,endpoint_offsets,component_word,s4,slack_4a,slack_2a,utilization_4a,utilization_2a,half_wall_status,fixed_256_status,a_mod_30
1733,3003289,18|34|42|48,18|16|8|6,48,6884,3418,0.00692440854,0.01384881708,pass,pass,23
1741,3031081,22|40|48|60,22|18|8|12,60,6904,3422,0.008615738082,0.017231476163,pass,pass,1
1747,3052009,24|28|60|64,24|4|32|4,64,6924,3430,0.009158557527,0.018317115054,pass,pass,7
1753,3073009,4|18|24|42,4|14|6|18,42,6970,3464,0.005989731888,0.011979463776,pass,pass,13
1759,3094081,18|30|42|48,18|12|12|6,48,6988,3470,0.006822057987,0.013644115975,pass,pass,19
1777,3157729,22|42|54|78,22|20|12|24,78,7030,3476,0.010973550929,0.021947101857,pass,pass,7
1783,3179089,18|28|58|84,18|10|30|26,84,7048,3482,0.011777902412,0.023555804823,pass,pass,13
1787,3193369,12|28|54|60,12|16|26|6,60,7088,3514,0.008393956351,0.016787912703,pass,pass,17
1789,3200521,22|30|36|58,22|8|6|22,58,7098,3520,0.008105086641,0.016210173281,pass,pass,19
1801,3243601,12|28|36|48,12|16|8|12,48,7156,3554,0.006662965019,0.013325930039,pass,pass,1
1811,3279721,16|22|42|46,16|6|20|4,46,7198,3576,0.006350082827,0.012700165654,pass,pass,11
1823,3323329,70|118|144|168,70|48|26|24,168,7124,3478,0.023038946791,0.046077893582,pass,pass,23
1831,3352561,10|66|72|78,10|56|6|6,78,7246,3584,0.010649918078,0.021299836155,pass,pass,1
1847,3411409,24|52|84|94,24|28|32|10,94,7294,3600,0.012723335138,0.025446670276,pass,pass,17
1861,3463321,12|36|46|60,12|24|10|14,60,7384,3662,0.008060182697,0.016120365395,pass,pass,1
1867,3485689,12|48|54|64,12|36|6|10,64,7404,3670,0.008569898232,0.017139796465,pass,pass,7
1871,3500641,30|46|48|58,30|16|2|10,58,7426,3684,0.007749866382,0.015499732763,pass,pass,11
1873,3508129,10|18|34|60,10|8|16|26,60,7432,3686,0.008008542445,0.016017084891,pass,pass,13
1877,3523129,12|18|24|30,12|6|6|6,30,7478,3724,0.00399573788,0.007991475759,pass,pass,17
1879,3530641,6|28|30|36,6|22|2|6,36,7480,3722,0.004789781799,0.009579563598,pass,pass,19
1889,3568321,16|40|78|82,16|24|38|4,82,7474,3696,0.010852302806,0.021704605611,pass,pass,29
1901,3613801,6|10|36|46,6|4|26|10,46,7558,3756,0.006049447659,0.012098895318,pass,pass,11
1907,3636649,18|34|60|108,18|16|26|48,108,7520,3706,0.014158363922,0.028316727845,pass,pass,17
1913,3659569,18|42|58|60,18|24|16|2,60,7592,3766,0.007841087297,0.015682174595,pass,pass,23
1931,3728761,18|28|60|100,18|10|32|40,100,7624,3762,0.012946659762,0.025893319524,pass,pass,11
1933,3736489,12|18|52|54,12|6|34|2,54,7678,3812,0.006983962752,0.013967925504,pass,pass,13
1949,3798601,28|30|36|42,28|2|6|6,42,7754,3856,0.005387378143,0.010774756285,pass,pass,29
1951,3806401,22|36|46|100,22|14|10|54,100,7704,3802,0.012813941568,0.025627883137,pass,pass,1
1973,3892729,12|22|24|60,12|10|2|36,60,7832,3886,0.00760263558,0.015205271161,pass,pass,23
1979,3916441,12|18|28|40,12|6|10|12,40,7876,3918,0.0050530571,0.010106114199,pass,pass,29
1987,3948169,4|10|18|54,4|6|8|36,54,7894,3920,0.006794162053,0.013588324107,pass,pass,7
1993,3972049,22|42|54|58,22|20|12|4,58,7914,3928,0.007275464124,0.014550928249,pass,pass,13
1997,3988009,12|18|60|64,12|6|42|4,64,7924,3930,0.008012018027,0.016024036054,pass,pass,17
1999,3996001,6|16|58|66,6|10|42|8,66,7930,3932,0.008254127064,0.016508254127,pass,pass,19
2003,4012009,4|24|28|58,4|20|4|30,58,7954,3948,0.007239141288,0.014478282576,pass,pass,23
2011,4044121,58|96|102|120,58|38|6|18,120,7924,3902,0.014917951268,0.029835902536,pass,pass,1
2017,4068289,12|24|30|40,12|12|6|10,40,8028,3994,0.004957858205,0.009915716411,pass,pass,7
2027,4108729,28|34|72|108,28|6|38|36,108,8000,3946,0.013320177602,0.026640355205,pass,pass,17
2029,4116841,16|46|58|70,16|30|12|12,70,8046,3988,0.008624938393,0.017249876787,pass,pass,19
2039,4157521,42|70|82|90,42|28|12|8,90,8066,3988,0.011034820991,0.022069641981,pass,pass,29
2053,4214809,42|58|70|82,42|16|12|12,82,8130,4024,0.009985387238,0.019970774476,pass,pass,13
2063,4255969,18|28|34|40,18|10|6|6,40,8212,4086,0.004847309743,0.009694619486,pass,pass,23
2069,4280761,6|66|112|118,6|60|46|6,118,8158,4020,0.014258095698,0.028516191397,pass,pass,29
2081,4330561,6|22|28|42,6|16|6|14,42,8282,4120,0.005045651129,0.010091302259,pass,pass,11
2083,4338889,24|34|48|60,24|10|14|12,60,8272,4106,0.007201152184,0.014402304369,pass,pass,13
2087,4355569,4|12|54|70,4|8|42|16,70,8278,4104,0.008385241974,0.016770483948,pass,pass,17
2089,4363921,6|22|48|52,6|16|26|4,52,8304,4126,0.006223073241,0.012446146482,pass,pass,19
2099,4405801,28|30|66|70,28|2|36|4,70,8326,4128,0.008337303478,0.016674606956,pass,pass,29
2111,4456321,6|18|28|36,6|12|10|8,36,8408,4186,0.004263382283,0.008526764567,pass,pass,11
2113,4464769,12|24|30|52,12|12|6|22,52,8400,4174,0.006152389967,0.012304779934,pass,pass,13
2129,4532641,12|16|22|28,12|4|6|6,28,8488,4230,0.003287928605,0.00657585721,pass,pass,29
2131,4541161,22|30|42|58,22|8|12|16,58,8466,4204,0.006804317222,0.013608634444,pass,pass,1
2137,4566769,12|28|34|54,12|16|6|20,54,8494,4220,0.006317267197,0.012634534394,pass,pass,7
2141,4583881,18|22|30|52,18|4|8|22,52,8512,4230,0.006071929005,0.01214385801,pass,pass,11
2143,4592449,4|70|72|82,4|66|2|10,82,8490,4204,0.009566028931,0.019132057863,pass,pass,13
2153,4635409,28|30|48|64,28|2|18|16,64,8548,4242,0.007431490943,0.014862981886,pass,pass,23
2161,4669921,28|40|42|58,28|12|2|16,58,8586,4264,0.006709856548,0.013419713096,pass,pass,1
2179,4748041,6|22|30|36,6|16|8|6,36,8680,4322,0.004130335016,0.008260670032,pass,pass,19
2203,4853209,34|40|64|78,34|6|24|14,78,8734,4328,0.008851566046,0.017703132093,pass,pass,13
2207,4870849,12|18|58|70,12|6|40|12,70,8758,4344,0.007929315813,0.015858631627,pass,pass,17
2213,4897369,10|12|22|28,10|2|10|6,28,8824,4398,0.003163126977,0.006326253954,pass,pass,23
2221,4932841,12|18|40|42,12|6|22|2,42,8842,4400,0.00472760018,0.00945520036,pass,pass,1
2237,5004169,24|48|52|58,24|24|4|6,58,8890,4416,0.006481895396,0.012963790791,pass,pass,17
2239,5013121,12|16|18|58,12|4|2|40,58,8898,4420,0.006476105404,0.012952210808,pass,pass,19
2243,5031049,22|52|72|78,22|30|20|6,78,8894,4408,0.008693713776,0.017387427552,pass,pass,23
2251,5067001,46|78|88|108,46|32|10|20,108,8896,4394,0.011994669036,0.023989338072,pass,pass,1
2267,5139289,12|30|52|58,12|18|22|6,58,9010,4476,0.006396118218,0.012792236436,pass,pass,17
2269,5148361,10|18|102|136,10|8|84|34,136,8940,4402,0.014984574703,0.029969149405,pass,pass,19
2273,5166529,12|34|90|102,12|22|56|12,102,8990,4444,0.011218653762,0.022437307523,pass,pass,23
2281,5202961,10|12|40|78,10|2|28|38,78,9046,4484,0.008548882069,0.017097764139,pass,pass,1
2287,5230369,18|28|30|34,18|10|2|4,34,9114,4540,0.003716659379,0.007433318758,pass,pass,7
2293,5257849,28|34|58|84,28|6|24|26,84,9088,4502,0.009158307894,0.018316615787,pass,pass,13
2297,5276209,24|52|54|70,24|28|2|16,70,9118,4524,0.007618633,0.015237265999,pass,pass,17
2309,5331481,12|18|30|60,12|6|12|30,60,9176,4558,0.006496318753,0.012992637505,pass,pass,29
2311,5340721,22|28|42|60,22|6|14|18,60,9184,4562,0.006490696668,0.012981393336,pass,pass,1
2333,5442889,4|12|28|48,4|8|16|20,48,9284,4618,0.005143591942,0.010287183883,pass,pass,23
2339,5470921,22|30|40|42,22|8|10|2,42,9314,4636,0.004489097905,0.00897819581,pass,pass,29
2341,5480281,6|10|16|30,6|4|6|14,30,9334,4652,0.003203759077,0.006407518155,pass,pass,1
2347,5508409,60|88|102|142,60|28|14|40,142,9246,4552,0.015125692373,0.030251384746,pass,pass,7
2351,5527201,12|36|40|42,12|24|4|2,42,9362,4660,0.004466184602,0.008932369205,pass,pass,11
2357,5555449,12|42|48|58,12|30|6|10,58,9370,4656,0.006151887993,0.012303775986,pass,pass,17
2371,5621641,12|46|90|112,12|34|44|22,112,9372,4630,0.011809363138,0.023618726276,pass,pass,1
2377,5650129,4|58|60|64,4|54|2|4,64,9444,4690,0.006731173748,0.013462347497,pass,pass,7
2381,5669161,28|42|46|60,28|14|4|14,60,9464,4702,0.006299874003,0.012599748005,pass,pass,11
2383,5678689,24|48|78|84,24|24|30|6,84,9448,4682,0.008812421318,0.017624842635,pass,pass,13
2389,5707321,36|76|78|126,36|40|2|48,126,9430,4652,0.013185433236,0.026370866471,pass,pass,19
2393,5726449,10|28|58|70,10|18|30|12,70,9502,4716,0.007312996239,0.014625992478,pass,pass,23
2399,5755201,6|18|36|60,6|12|18|24,60,9536,4738,0.006252605252,0.012505210504,pass,pass,29
2411,5812921,6|10|22|36,6|4|12|14,36,9608,4786,0.003732890917,0.007465781833,pass,pass,11
2417,5841889,18|72|100|102,18|54|28|2,102,9566,4732,0.010550268928,0.021100537857,pass,pass,17
2423,5870929,10|30|58|64,10|20|28|6,64,9628,4782,0.006603384234,0.013206768469,pass,pass,23
2437,5938969,24|40|54|64,24|16|14|10,64,9684,4810,0.006565449323,0.013130898646,pass,pass,7
2441,5958481,18|22|40|46,18|4|18|6,46,9718,4836,0.004711183941,0.009422367882,pass,pass,11
2447,5987809,10|64|88|90,10|54|24|2,90,9698,4804,0.00919493257,0.018389865141,pass,pass,17
2459,6046681,16|28|46|70,16|12|18|24,70,9766,4848,0.007116714111,0.014233428223,pass,pass,29
2467,6086089,28|34|42|58,28|6|8|16,58,9810,4876,0.00587758411,0.011755168221,pass,pass,7
2473,6115729,12|54|58|78,12|42|4|20,78,9814,4868,0.007885159725,0.01577031945,pass,pass,13
2477,6135529,4|10|24|52,4|6|14|28,52,9856,4902,0.005248284215,0.01049656843,pass,pass,17
2503,6265009,10|58|84|88,10|48|26|4,88,9924,4918,0.008789452657,0.017578905314,pass,pass,13
2521,6355441,16|36|46|52,16|20|10|6,52,10032,4990,0.005156683856,0.010313367711,pass,pass,1
2531,6405961,18|28|90|106,18|10|62|16,106,10018,4956,0.010470169893,0.020940339787,pass,pass,11
2539,6446521,12|48|70|72,12|36|22|2,72,10084,5006,0.007089405278,0.014178810555,pass,pass,19
2543,6466849,4|34|72|88,4|30|38|16,88,10084,4998,0.008651199371,0.017302398742,pass,pass,23
2549,6497401,40|52|60|70,40|12|8|10,70,10126,5028,0.006865437426,0.013730874853,pass,pass,29
2551,6507601,18|22|48|60,18|4|26|12,60,10144,5042,0.00588004704,0.011760094081,pass,pass,1
2557,6538249,18|40|48|60,18|22|8|12,60,10168,5054,0.005866249511,0.011732499022,pass,pass,7
2579,6651241,10|36|76|78,10|26|40|2,78,10238,5080,0.007561070182,0.015122140364,pass,pass,29
2591,6713281,40|42|82|102,40|2|40|20,102,10262,5080,0.009841759938,0.019683519876,pass,pass,11
2593,6723649,18|48|60|70,18|30|12|10,70,10302,5116,0.006748939452,0.013497878905,pass,pass,13
2609,6806881,12|16|22|42,12|4|6|20,42,10394,5176,0.004024530471,0.008049060943,pass,pass,29
2617,6848689,12|18|22|28,12|6|4|6,28,10440,5206,0.002674818494,0.005349636989,pass,pass,7
2621,6869641,6|30|36|48,6|24|6|12,48,10436,5194,0.004578405189,0.009156810378,pass,pass,11
2633,6932689,4|18|54|60,4|14|36|6,60,10472,5206,0.005696923661,0.011393847322,pass,pass,23
2647,7006609,12|18|24|30,12|6|6|6,30,10558,5264,0.002833396298,0.005666792595,pass,pass,7
2657,7059649,34|42|58|70,34|8|16|12,70,10558,5244,0.006586375612,0.013172751223,pass,pass,17
2659,7070281,10|30|52|60,10|20|22|8,60,10576,5258,0.005641218503,0.011282437006,pass,pass,19
2663,7091569,18|30|52|58,18|12|22|6,58,10594,5268,0.005444986857,0.010889973714,pass,pass,23
2671,7134241,10|22|66|70,10|12|44|4,70,10614,5272,0.006551853238,0.013103706477,pass,pass,1
2677,7166329,10|24|42|48,10|14|18|6,48,10660,5306,0.004482629809,0.008965259619,pass,pass,7
2683,7198489,34|48|64|72,34|14|16|8,72,10660,5294,0.006708907939,0.013417815878,pass,pass,13
2687,7219969,4|28|58|64,4|24|30|6,64,10684,5310,0.005954596204,0.011909192408,pass,pass,17
2689,7230721,10|28|40|46,10|18|12|6,46,10710,5332,0.004276682782,0.008553365563,pass,pass,19
2693,7252249,4|54|78|114,4|50|24|36,114,10658,5272,0.010582992945,0.021165985889,pass,pass,23
2699,7284601,16|22|30|46,16|6|8|16,46,10750,5352,0.004260837347,0.008521674694,pass,pass,29
2707,7327849,12|22|28|48,12|10|6|20,48,10780,5366,0.004432951607,0.008865903214,pass,pass,7
2711,7349521,6|12|18|88,6|6|6|70,88,10756,5334,0.008115086684,0.016230173368,pass,pass,11
2713,7360369,42|90|100|102,42|48|10|2,102,10750,5324,0.00939918909,0.018798378179,pass,pass,13
2719,7392961,6|30|42|52,6|24|12|10,52,10824,5386,0.004781169548,0.009562339095,pass,pass,19
2729,7447441,18|42|52|58,18|24|10|6,58,10858,5400,0.005313301576,0.010626603151,pass,pass,29
2731,7458361,18|28|42|58,18|10|14|16,58,10866,5404,0.005309410472,0.010618820945,pass,pass,1
2741,7513081,42|58|60|66,42|16|2|6,66,10898,5416,0.006019700839,0.012039401678,pass,pass,11
2749,7557001,18|28|30|46,18|10|2|16,46,10950,5452,0.004183339396,0.008366678792,pass,pass,19
2753,7579009,18|60|64|78,18|42|4|14,78,10934,5428,0.007083181983,0.014166363967,pass,pass,23
2767,7656289,12|34|42|90,12|22|8|48,90,10978,5444,0.008131550416,0.016263100831,pass,pass,7
2777,7711729,4|12|18|22,4|8|6|4,22,11086,5532,0.001980554555,0.003961109111,pass,pass,17
2789,7778521,18|28|36|70,18|10|8|34,70,11086,5508,0.006274650412,0.012549300825,pass,pass,29
2791,7789681,6|22|48|58,6|16|26|10,58,11106,5524,0.005195270512,0.010390541025,pass,pass,1
2797,7823209,10|18|28|30,10|8|10|2,30,11158,5564,0.002681444405,0.005362888809,pass,pass,7
2801,7845601,10|22|40|46,10|12|18|6,46,11158,5556,0.004105676544,0.008211353088,pass,pass,11
2803,7856809,10|34|42|58,10|24|8|16,58,11154,5548,0.005173028898,0.010346057795,pass,pass,13
2819,7946761,16|30|40|60,16|14|10|20,60,11216,5578,0.005321035828,0.010642071657,pass,pass,29
2833,8025889,4|28|78|84,4|24|50|6,84,11248,5582,0.007412636781,0.014825273562,pass,pass,13
2837,8048569,12|58|60|70,12|46|2|10,70,11278,5604,0.006168487839,0.012336975679,pass,pass,17
2843,8082649,4|42|100|102,4|38|58|2,102,11270,5584,0.008969398523,0.017938797045,pass,pass,23
2851,8128201,12|16|42|48,12|4|26|6,48,11356,5654,0.004209049456,0.008418098913,pass,pass,1
2857,8162449,18|40|42|52,18|22|2|10,52,11376,5662,0.004550227511,0.009100455023,pass,pass,7
2861,8185321,48|70|82|100,48|22|12|18,100,11344,5622,0.008738203425,0.017476406851,pass,pass,11
2879,8288641,6|12|28|40,6|6|16|12,40,11476,5718,0.003473428274,0.006946856547,pass,pass,29
2887,8334769,4|10|22|60,4|6|12|38,60,11488,5714,0.005195704884,0.010391409768,pass,pass,7
2897,8392609,10|24|30|42,10|14|6|12,42,11546,5752,0.003624439075,0.00724887815,pass,pass,17
2903,8427409,4|28|30|40,4|24|2|10,40,11572,5766,0.003444712367,0.006889424733,pass,pass,23
2909,8462281,10|42|48|58,10|32|6|10,58,11578,5760,0.004984530767,0.009969061533,pass,pass,29
2917,8508889,4|28|34|42,4|24|6|8,42,11626,5792,0.003599588618,0.007199177237,pass,pass,7
2927,8567329,12|70|82|88,12|58|12|6,88,11620,5766,0.00751622822,0.01503245644,pass,pass,17
2939,8637721,28|58|66|70,28|30|8|4,70,11686,5808,0.005954406261,0.011908812521,pass,pass,29
2953,8720209,18|24|72|102,18|6|48|30,102,11710,5804,0.00863528615,0.017270572299,pass,pass,13
2957,8743849,4|30|34|52,4|26|4|18,52,11776,5862,0.00439634765,0.008792695299,pass,pass,17
2963,8779369,22|34|40|82,22|12|6|42,82,11770,5844,0.006918663517,0.013837327033,pass,pass,23
2969,8814961,22|46|60|102,22|24|14|42,102,11774,5836,0.008588750421,0.017177500842,pass,pass,29
2971,8826841,22|36|48|58,22|14|12|10,58,11826,5884,0.004880511612,0.009761023225,pass,pass,1
2999,8994001,16|52|76|90,16|36|24|14,90,11906,5908,0.007502500834,0.015005001667,pass,pass,29
3001,9006001,12|30|42|60,12|18|12|18,60,11944,5942,0.004998333889,0.009996667777,pass,pass,1
3011,9066121,10|12|18|22,10|2|6|4,22,12022,6000,0.001826635669,0.003653271338,pass,pass,11
3019,9114361,16|22|60|88,16|6|38|28,88,11988,5950,0.007287181186,0.014574362372,pass,pass,19
3023,9138529,4|12|24|58,4|8|12|34,58,12034,5988,0.004796559709,0.009593119418,pass,pass,23
3037,9223369,4|18|24|58,4|14|6|34,58,12090,6016,0.004774448469,0.009548896938,pass,pass,7
3041,9247681,6|10|46|58,6|4|36|12,58,12106,6024,0.004768168366,0.009536336731,pass,pass,11
3049,9296401,6|30|36|88,6|24|6|52,88,12108,6010,0.007215480485,0.014430960971,pass,pass,19
3061,9369721,6|12|18|30,6|6|6|12,30,12214,6092,0.00245017968,0.00490035936,pass,pass,1
3067,9406489,22|24|52|60,22|2|28|8,60,12208,6074,0.004890772742,0.009781545484,pass,pass,7
3079,9480241,16|36|40|42,16|20|4|2,42,12274,6116,0.003410198116,0.006820396233,pass,pass,19
3083,9504889,10|30|42|58,10|20|12|16,58,12274,6108,0.004703211158,0.009406422316,pass,pass,23
3089,9541921,6|16|28|30,6|10|12|2,30,12326,6148,0.002427970217,0.004855940434,pass,pass,29
3109,9665881,10|42|52|58,10|32|10|6,58,12378,6160,0.004663879061,0.009327758122,pass,pass,19
3119,9728161,6|16|36|70,6|10|20|34,70,12406,6168,0.005610772684,0.011221545367,pass,pass,29
3121,9740641,10|18|28|42,10|8|10|14,42,12442,6200,0.003364306312,0.006728612624,pass,pass,1
3137,9840769,12|42|64|70,12|30|22|6,70,12478,6204,0.005578578259,0.011157156519,pass,pass,17
3163,10004569,4|28|42|58,4|24|14|16,58,12594,6268,0.004584255454,0.009168510907,pass,pass,13
3167,10029889,24|28|42|70,24|4|14|28,70,12598,6264,0.005525734133,0.011051468266,pass,pass,17
3169,10042561,18|40|48|58,18|22|8|10,58,12618,6280,0.004575575891,0.009151151783,pass,pass,19
3181,10118761,70|76|78|118,70|6|2|40,118,12606,6244,0.009273813266,0.018547626533,pass,pass,1
3187,10156969,54|64|82|102,54|10|18|20,102,12646,6272,0.008001255099,0.016002510198,pass,pass,7
3191,10182481,12|40|52|82,12|28|12|30,82,12682,6300,0.006424318395,0.012848636791,pass,pass,11
3203,10259209,28|42|48|60,28|14|6|12,60,12752,6346,0.004683109585,0.00936621917,pass,pass,23
3209,10297681,6|30|58|70,6|24|28|12,70,12766,6348,0.005453412278,0.010906824556,pass,pass,29
3217,10349089,24|34|64|88,24|10|30|24,88,12780,6346,0.006838669568,0.013677339136,pass,pass,7
3221,10374841,12|36|58|60,12|24|22|2,60,12824,6382,0.004656938839,0.009313877678,pass,pass,11
3229,10426441,22|46|60|72,22|24|14|12,72,12844,6386,0.005574481264,0.011148962527,pass,pass,19
3251,10569001,6|106|150|178,6|100|44|28,178,12826,6324,0.01368809597,0.027376191941,pass,pass,11
3253,10582009,34|42|70|72,34|8|28|2,72,12940,6434,0.005533353827,0.011066707654,pass,pass,13
3257,10608049,30|78|84|90,30|48|6|6,90,12938,6424,0.006908197728,0.013816395456,pass,pass,17
3259,10621081,16|42|58|72,16|26|16|14,72,12964,6446,0.005523166616,0.011046333231,pass,pass,19
3271,10699441,18|30|60|76,18|12|30|16,76,13008,6466,0.005808621217,0.011617242434,pass,pass,1
3299,10883401,18|40|58|72,18|22|18|14,72,13124,6526,0.005456198848,0.010912397696,pass,pass,29
3301,10896601,6|16|18|46,6|10|2|28,46,13158,6556,0.00348379279,0.00696758558,pass,pass,1
3307,10936249,10|22|30|34,10|12|8|4,34,13194,6580,0.002570305413,0.005140610826,pass,pass,7
3313,10975969,12|28|42|72,12|16|14|30,72,13180,6554,0.005433142167,0.010866284334,pass,pass,13
3319,11015761,16|72|96|126,16|56|24|30,126,13150,6512,0.009490810485,0.01898162097,pass,pass,19
3323,11042329,18|60|64|70,18|42|4|6,70,13222,6576,0.005266325609,0.010532651219,pass,pass,23
3329,11082241,16|48|52|66,16|32|4|14,66,13250,6592,0.004956443376,0.009912886753,pass,pass,29
3331,11095561,10|46|60|66,10|36|14|6,66,13258,6596,0.004953467427,0.009906934854,pass,pass,1
3343,11175649,4|24|30|34,4|20|6|4,34,13338,6652,0.002542626383,0.005085252767,pass,pass,13
3347,11202409,22|70|82|84,22|48|12|2,84,13304,6610,0.006274275471,0.012548550941,pass,pass,17
3359,11282881,12|42|52|108,12|30|10|56,108,13328,6610,0.008038106579,0.016076213159,pass,pass,29
3361,11296321,10|12|58|66,10|2|46|8,66,13378,6656,0.004909253198,0.009818506397,pass,pass,1
3371,11363641,22|46|48|76,22|24|2|28,76,13408,6666,0.0056363097,0.011272619401,pass,pass,11
3373,11377129,22|54|60|100,22|32|6|40,100,13392,6646,0.007411799585,0.01482359917,pass,pass,13
3389,11485321,18|30|58|60,18|12|28|2,60,13496,6718,0.004426084391,0.008852168781,pass,pass,29
3391,11498881,28|30|58|76,28|2|28|18,76,13488,6706,0.005603066942,0.011206133884,pass,pass,1
3407,11607649,4|30|42|54,4|26|12|12,54,13574,6760,0.003962430291,0.007924860581,pass,pass,17
3413,11648569,28|72|144|148,28|44|72|4,148,13504,6678,0.010840902432,0.021681804864,pass,pass,23
3433,11785489,4|18|28|34,4|14|10|6,34,13698,6832,0.002475968541,0.004951937081,pass,pass,13
3449,11895601,6|12|18|46,6|6|6|28,46,13750,6852,0.003334299797,0.006668599594,pass,pass,29
3457,11950849,4|28|52|58,4|24|24|6,58,13770,6856,0.004194388198,0.008388776396,pass,pass,7
3461,11978521,18|46|52|58,18|28|6|6,58,13786,6864,0.004189540595,0.00837908119,pass,pass,11
3463,11992369,4|42|54|64,4|38|12|10,64,13788,6862,0.004620271441,0.009240542882,pass,pass,13
3467,12020089,30|42|48|72,30|12|6|24,72,13796,6862,0.00519180848,0.01038361696,pass,pass,17
3469,12033961,10|36|52|90,10|26|16|38,90,13786,6848,0.006486019026,0.012972038051,pass,pass,19
3491,12187081,36|40|102|118,36|4|62|16,118,13846,6864,0.008450300773,0.016900601547,pass,pass,11
3499,12243001,18|28|70|78,18|10|42|8,78,13918,6920,0.005573020863,0.011146041726,pass,pass,19
3511,12327121,6|10|36|46,6|4|26|10,46,13998,6976,0.003275420108,0.006550840216,pass,pass,1
3517,12369289,28|58|60|78,28|30|2|18,78,13990,6956,0.005544498152,0.011088996304,pass,pass,7
3527,12439729,22|54|100|108,22|32|46|8,108,14000,6946,0.007655231075,0.015310462149,pass,pass,17
3529,12453841,10|22|28|58,10|12|6|30,58,14058,7000,0.004108812695,0.00821762539,pass,pass,19
3533,12482089,22|48|60|90,22|26|12|30,90,14042,6976,0.006368525333,0.012737050665,pass,pass,23
3539,12524521,18|48|66|72,18|30|18|6,72,14084,7006,0.005086182537,0.010172365075,pass,pass,29
3541,12538681,42|72|82|130,42|30|10|48,130,14034,6952,0.009178198249,0.018356396498,pass,pass,1
3547,12581209,18|28|34|54,18|10|6|20,54,14134,7040,0.003806033268,0.007612066535,pass,pass,7
3557,12652249,4|30|54|58,4|26|24|4,58,14170,7056,0.004076468934,0.008152937869,pass,pass,17
3559,12666481,22|36|48|58,22|14|12|10,58,14178,7060,0.00407417814,0.00814835628,pass,pass,19
3571,12752041,12|22|30|96,12|10|8|66,96,14188,7046,0.006720806497,0.013441612994,pass,pass,1
3581,12823561,46|48|58|72,46|2|10|14,72,14252,7090,0.005026528903,0.010053057805,pass,pass,11
