scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
100000000000000000,99999999999585341,11,99999999999585343,13,excluded,composite_obstruction,128,multi_prime_family,7*17*29*151*523*1277*287333,False,False,7,14285714285655049,multi_prime_family,17,840336134450297,multi_prime_family,29,28977108084493,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999576191,11,99999999999576193,13,excluded,composite_obstruction,48,multi_prime_family,11^2*71*1733*12301*546031,False,False,11,9090909090870563,multi_prime_family,11,826446280988233,multi_prime_family,71,11640088464623,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999574127,17,99999999999574129,19,excluded,composite_obstruction,48,multi_prime_family,7^2*13^3*34649*26809157,False,False,7,14285714285653447,multi_prime_family,7,2040816326521921,multi_prime_family,13,156985871270917,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999999989,29,999999999999999991,1,excluded,composite_obstruction,64,multi_prime_family,23*71*307*2251*6257*141623,False,False,23,43478260869565217,multi_prime_family,71,612369871402327,multi_prime_family,307,1994690134861,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999998021,11,999999999999998023,13,excluded,composite_obstruction,64,multi_prime_family,13*19*29*47*1113157*2668399,False,False,13,76923076923076771,multi_prime_family,19,4048582995951409,multi_prime_family,29,139606310205221,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999996791,11,999999999999996793,13,excluded,composite_obstruction,96,multi_prime_family,7^2*59*281*1061*3571*324893,False,False,7,142857142857142399,multi_prime_family,7,20408163265306057,multi_prime_family,59,345901072293323,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999996119,29,999999999999996121,1,excluded,composite_obstruction,64,multi_prime_family,7*109*389*11789*16759*17053,False,False,7,142857142857142303,multi_prime_family,109,1310615989515067,multi_prime_family,389,3369192775103,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999991079,29,999999999999991081,1,excluded,composite_obstruction,64,multi_prime_family,7*13*173*191*417793*796009,False,False,7,142857142857141583,multi_prime_family,13,10989010989010891,multi_prime_family,173,63520294734167,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999989441,11,999999999999989443,13,excluded,composite_obstruction,48,multi_prime_family,7^3*13^2*6701*2574420929,False,False,7,142857142857141349,multi_prime_family,7,20408163265305907,multi_prime_family,7,2915451895043701,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999984449,29,999999999999984451,1,excluded,composite_obstruction,128,multi_prime_family,13*29*79*389*1663*4007*12953,False,False,13,76923076923075727,multi_prime_family,29,2652519893899163,multi_prime_family,79,33576201188597,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999984149,29,999999999999984151,1,excluded,composite_obstruction,48,multi_prime_family,7^2*31*131*163*30830695793,False,False,7,142857142857140593,multi_prime_family,7,20408163265305799,multi_prime_family,31,658327847267929,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999983267,17,999999999999983269,19,excluded,composite_obstruction,32,multi_prime_family,7^3*43*2528717*26812493,False,False,7,142857142857140467,multi_prime_family,7,20408163265305781,multi_prime_family,7,2915451895043683,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999981719,29,999999999999981721,1,excluded,composite_obstruction,128,multi_prime_family,13*19*37*43*683*1601*2327131,False,False,13,76923076923075517,multi_prime_family,19,4048582995951343,multi_prime_family,37,109421162052739,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999976721,11,999999999999976723,13,excluded,composite_obstruction,48,multi_prime_family,11^2*167*359*547*252009193,False,False,11,90909090909088793,multi_prime_family,11,8264462809917163,multi_prime_family,167,49487801256989,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999974717,17,999999999999974719,19,excluded,composite_obstruction,64,multi_prime_family,127*131*167*181*33083*60107,False,False,127,7874015748031297,multi_prime_family,131,60106990442987,multi_prime_family,167,359922098461,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999962201,11,999999999999962203,13,excluded,composite_obstruction,48,multi_prime_family,11^2*31*4567*101537*574907,False,False,11,90909090909087473,multi_prime_family,11,8264462809917043,multi_prime_family,31,266595574513453,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999958571,11,999999999999958573,13,excluded,composite_obstruction,120,multi_prime_family,7^4*11^2*17*21617*9366517,False,False,7,142857142857136939,multi_prime_family,7,20408163265305277,multi_prime_family,7,2915451895043611,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999953621,11,999999999999953623,13,excluded,composite_obstruction,64,multi_prime_family,11*23*1291*2281*6829*196549,False,False,11,90909090909086693,multi_prime_family,23,3952569169960291,multi_prime_family,1291,3061633749001,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999946139,29,999999999999946141,1,excluded,composite_obstruction,64,multi_prime_family,7*103*347*467*7907*1082447,False,False,7,142857142857135163,multi_prime_family,103,1386962552011021,multi_prime_family,347,3997010236343,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999945341,11,999999999999945343,13,excluded,composite_obstruction,48,multi_prime_family,7^2*23*43*175003*117913121,False,False,7,142857142857135049,multi_prime_family,7,20408163265305007,multi_prime_family,23,887311446317609,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999944051,11,999999999999944053,13,excluded,composite_obstruction,48,multi_prime_family,11^2*43*163*86753*13591709,False,False,11,90909090909085823,multi_prime_family,11,8264462809916893,multi_prime_family,43,192196809532951,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999941537,17,999999999999941539,19,excluded,composite_obstruction,64,multi_prime_family,17*37*83*283*41479*1631761,False,False,17,58823529411761267,multi_prime_family,37,1589825119236791,multi_prime_family,83,19154519508877,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999935639,29,999999999999935641,1,excluded,composite_obstruction,48,multi_prime_family,7^2*107*167*20807*54890123,False,False,7,142857142857133663,multi_prime_family,7,20408163265304809,multi_prime_family,107,190730497806587,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999935009,29,999999999999935011,1,excluded,composite_obstruction,64,multi_prime_family,7*11*17*45341*50263*335213,False,False,7,142857142857133573,multi_prime_family,11,12987012987012143,multi_prime_family,17,763941940412479,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999925949,29,999999999999925951,1,excluded,composite_obstruction,128,multi_prime_family,13*67*73*127*443*1087*257171,False,False,13,76923076923071227,multi_prime_family,67,1148105625717481,multi_prime_family,73,15727474324897,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999925469,29,999999999999925471,1,excluded,composite_obstruction,64,multi_prime_family,23*163*199*397*30829*109517,False,False,23,43478260869561977,multi_prime_family,163,266737796745779,multi_prime_family,199,1340390938421,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999923921,11,999999999999923923,13,excluded,composite_obstruction,64,multi_prime_family,7*11*13*19*401*131119700617,False,False,7,142857142857131989,multi_prime_family,11,12987012987011999,multi_prime_family,13,999000999000923,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999921467,17,999999999999921469,19,excluded,composite_obstruction,128,multi_prime_family,23*31*41*179*3301*4679*12373,False,False,23,43478260869561803,multi_prime_family,31,1402524544179413,multi_prime_family,41,34207915711693,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999916067,17,999999999999916069,19,excluded,composite_obstruction,128,multi_prime_family,7*11*29*71*283*9391*2373311,False,False,7,142857142857130867,multi_prime_family,11,12987012987011897,multi_prime_family,29,447828034034893,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999915479,29,999999999999915481,1,excluded,composite_obstruction,64,multi_prime_family,7*151*223*3089*31151*44089,False,False,7,142857142857130783,multi_prime_family,151,946073793755833,multi_prime_family,223,4242483380071,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999913631,11,999999999999913633,13,excluded,composite_obstruction,64,multi_prime_family,7*29*1699*6959*15583*26737,False,False,7,142857142857130519,multi_prime_family,29,4926108374383811,multi_prime_family,1699,2899416347489,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999911237,17,999999999999911239,19,excluded,composite_obstruction,32,multi_prime_family,7^3*31*545939*172266197,False,False,7,142857142857130177,multi_prime_family,7,20408163265304311,multi_prime_family,7,2915451895043473,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999909959,29,999999999999909961,1,excluded,composite_obstruction,64,multi_prime_family,13*107*113*139*36293*1261121,False,False,13,76923076923069997,multi_prime_family,107,718907260963271,multi_prime_family,113,6362011158967,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999905357,17,999999999999905359,19,excluded,composite_obstruction,96,multi_prime_family,7^2*13*179*977*8053*1114693,False,False,7,142857142857129337,multi_prime_family,7,20408163265304191,multi_prime_family,13,1569858712715707,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999902009,29,999999999999902011,1,excluded,composite_obstruction,64,multi_prime_family,11*23*71*863*238291*270709,False,False,11,90909090909082001,multi_prime_family,23,3952569169960087,multi_prime_family,71,55669988309297,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999901577,17,999999999999901579,19,excluded,composite_obstruction,128,multi_prime_family,7*19*37*47*1447*25469*117319,False,False,7,142857142857128797,multi_prime_family,19,7518796992480463,multi_prime_family,37,203210729526499,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999898697,17,999999999999898699,19,excluded,composite_obstruction,128,multi_prime_family,17*23*61*173*181*7907*169339,False,False,17,58823529411758747,multi_prime_family,23,2557544757032989,multi_prime_family,61,41926963230049,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999893597,17,999999999999893599,19,excluded,composite_obstruction,192,multi_prime_family,7^2*17*19*97*1451*3191*140681,False,False,7,142857142857127657,multi_prime_family,7,20408163265303951,multi_prime_family,17,1200480192076703,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999887759,29,999999999999887761,1,excluded,composite_obstruction,64,multi_prime_family,7*47*59*67*156059*4927067,False,False,7,142857142857126823,multi_prime_family,47,3039513677811209,multi_prime_family,59,51517180979851,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999887027,17,999999999999887029,19,excluded,composite_obstruction,64,multi_prime_family,11*13^3*41*593*1701918299,False,False,11,90909090909080639,multi_prime_family,13,6993006993006203,multi_prime_family,13,537923614846631,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999883877,17,999999999999883879,19,excluded,composite_obstruction,64,multi_prime_family,29*179*541*1811*3001*65519,False,False,29,34482758620685651,multi_prime_family,179,192641109612769,multi_prime_family,541,356083381909,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999881051,11,999999999999881053,13,excluded,composite_obstruction,64,multi_prime_family,17*151*173*523*983*4379987,False,False,17,58823529411757709,multi_prime_family,151,389559797428859,multi_prime_family,173,2251790736583,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999879317,17,999999999999879319,19,excluded,composite_obstruction,64,multi_prime_family,7*17*67*449*6661*41936527,False,False,7,142857142857125617,multi_prime_family,17,8403361344536801,multi_prime_family,67,125423303649803,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999878777,17,999999999999878779,19,excluded,composite_obstruction,48,multi_prime_family,11*19^2*43*103*56858373581,False,False,11,90909090909079889,multi_prime_family,19,4784688995214731,multi_prime_family,19,251825736590249,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999876269,29,999999999999876271,1,excluded,composite_obstruction,96,multi_prime_family,11*19*31*37^2*3449*32688529,False,False,11,90909090909079661,multi_prime_family,19,4784688995214719,multi_prime_family,31,154344806297249,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999874109,29,999999999999874111,1,excluded,composite_obstruction,64,multi_prime_family,7*131*277*773*14867*342569,False,False,7,142857142857124873,multi_prime_family,131,1090512540894083,multi_prime_family,277,3936868378679,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999873809,29,999999999999873811,1,excluded,composite_obstruction,128,multi_prime_family,17*61*83*97*2357*3733*13613,False,False,17,58823529411757283,multi_prime_family,61,964320154291103,multi_prime_family,83,11618315111941,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999872891,11,999999999999872893,13,excluded,composite_obstruction,64,multi_prime_family,7*17*23*59*307*20171343053,False,False,7,142857142857124699,multi_prime_family,17,8403361344536747,multi_prime_family,23,365363536718989,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999868061,11,999999999999868063,13,excluded,composite_obstruction,64,multi_prime_family,7*19*23*67*18059*270179269,False,False,7,142857142857124009,multi_prime_family,19,7518796992480211,multi_prime_family,23,326904217064357,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999860087,17,999999999999860089,19,excluded,composite_obstruction,64,multi_prime_family,31*109*293*709*19483*73121,False,False,31,32258064516124519,multi_prime_family,109,295945546019491,multi_prime_family,293,1010053058087,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999848741,11,999999999999848743,13,excluded,composite_obstruction,128,multi_prime_family,7*23*31*37*181*257*116412337,False,False,7,142857142857121249,multi_prime_family,23,6211180124222663,multi_prime_family,31,200360649168473,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999846641,11,999999999999846643,13,excluded,composite_obstruction,64,multi_prime_family,7*29*103*673*6287*11303377,False,False,7,142857142857120949,multi_prime_family,29,4926108374383481,multi_prime_family,103,47826294896927,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999844127,17,999999999999844129,19,excluded,composite_obstruction,64,multi_prime_family,11*13*17*97*1997*2123563451,False,False,11,90909090909076739,multi_prime_family,13,6993006993005903,multi_prime_family,17,411353352529759,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999843137,17,999999999999843139,19,excluded,composite_obstruction,48,multi_prime_family,11^2*67*691*829*215331343,False,False,11,90909090909076649,multi_prime_family,11,8264462809916059,multi_prime_family,67,123350191192777,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999841319,29,999999999999841321,1,excluded,composite_obstruction,64,multi_prime_family,13*317*337*521*3691*374443,False,False,13,76923076923064717,multi_prime_family,317,242659548653201,multi_prime_family,337,720058007873,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999839207,17,999999999999839209,19,excluded,composite_obstruction,128,multi_prime_family,7^3*53*101*277*641*3067403,False,False,7,142857142857119887,multi_prime_family,7,20408163265302841,multi_prime_family,7,2915451895043263,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999828617,17,999999999999828619,19,excluded,composite_obstruction,64,multi_prime_family,11^3*19*1229*6701*4801499,False,False,11,90909090909075329,multi_prime_family,11,8264462809915939,multi_prime_family,11,751314800901449,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999826607,17,999999999999826609,19,excluded,composite_obstruction,64,multi_prime_family,7*31*71*79*20287*40498319,False,False,7,142857142857118087,multi_prime_family,31,4608294930874777,multi_prime_family,71,64905562406687,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999823289,29,999999999999823291,1,excluded,composite_obstruction,64,multi_prime_family,7*79*107*977*51361*336793,False,False,7,142857142857117613,multi_prime_family,79,1808318264014147,multi_prime_family,107,16900170691721,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999822281,11,999999999999822283,13,excluded,composite_obstruction,128,multi_prime_family,7*11*29*211*911*3391*687041,False,False,7,142857142857117469,multi_prime_family,11,12987012987010679,multi_prime_family,29,447828034034851,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999813551,11,999999999999813553,13,excluded,composite_obstruction,64,multi_prime_family,13*23*83*197*26993*7577629,False,False,13,76923076923062581,multi_prime_family,23,3344481605350547,multi_prime_family,83,40294959100609,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999811919,29,999999999999811921,1,excluded,composite_obstruction,48,multi_prime_family,11^2*179*251*367*501212407,False,False,11,90909090909073811,multi_prime_family,11,8264462809915801,multi_prime_family,179,46170183295619,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999807299,29,999999999999807301,1,excluded,composite_obstruction,48,multi_prime_family,11*19^2*131*44647*43056283,False,False,11,90909090909073391,multi_prime_family,19,4784688995214389,multi_prime_family,19,251825736590231,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999804347,17,999999999999804349,19,excluded,composite_obstruction,64,multi_prime_family,7*13*17*2161*2287*130794281,False,False,7,142857142857114907,multi_prime_family,13,10989010989008839,multi_prime_family,17,646412411118167,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999803339,29,999999999999803341,1,excluded,composite_obstruction,192,multi_prime_family,7^2*11*23*67*239*1289*3908029,False,False,7,142857142857114763,multi_prime_family,7,20408163265302109,multi_prime_family,11,1855287569572919,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999802481,11,999999999999802483,13,excluded,composite_obstruction,48,multi_prime_family,11^2*137*257*347*676443401,False,False,11,90909090909072953,multi_prime_family,11,8264462809915723,multi_prime_family,137,60324546057779,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999800567,17,999999999999800569,19,excluded,composite_obstruction,64,multi_prime_family,7*11*31*37*550189*20579459,False,False,7,142857142857114367,multi_prime_family,11,12987012987010397,multi_prime_family,31,418935902806787,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999798521,11,999999999999798523,13,excluded,composite_obstruction,64,multi_prime_family,11*19*31*1117*2441*56607121,False,False,11,90909090909072593,multi_prime_family,19,4784688995214347,multi_prime_family,31,154344806297237,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999795947,17,999999999999795949,19,excluded,composite_obstruction,96,multi_prime_family,7*11^2*157*1697*3413*1298371,False,False,7,142857142857113707,multi_prime_family,11,12987012987010337,multi_prime_family,11,1180637544273667,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999793049,29,999999999999793051,1,excluded,composite_obstruction,48,multi_prime_family,7^2*19*29*443*83608146343,False,False,7,142857142857113293,multi_prime_family,7,20408163265301899,multi_prime_family,19,1074113856068521,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999792317,17,999999999999792319,19,excluded,composite_obstruction,96,multi_prime_family,11^2*41*331*761*24859*32191,False,False,11,90909090909072029,multi_prime_family,11,8264462809915639,multi_prime_family,41,201572263656479,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999791831,11,999999999999791833,13,excluded,composite_obstruction,64,multi_prime_family,7*29*43*107*971*1102636841,False,False,7,142857142857113119,multi_prime_family,29,4926108374383211,multi_prime_family,43,114560659869377,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999790991,11,999999999999790993,13,excluded,composite_obstruction,48,multi_prime_family,7^2*431*2399*15733*1254541,False,False,7,142857142857112999,multi_prime_family,7,20408163265301857,multi_prime_family,431,47350726833647,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999790697,17,999999999999790699,19,excluded,composite_obstruction,144,multi_prime_family,7^2*13^2*139*379*16417*139627,False,False,7,142857142857112957,multi_prime_family,7,20408163265301851,multi_prime_family,13,1569858712715527,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999789059,29,999999999999789061,1,excluded,composite_obstruction,128,multi_prime_family,7*13*19*47*661*71647*259841,False,False,7,142857142857112723,multi_prime_family,13,10989010989008671,multi_prime_family,19,578368999421509,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999786641,11,999999999999786643,13,excluded,composite_obstruction,48,multi_prime_family,11*13^2*23*8641*2706629239,False,False,11,90909090909071513,multi_prime_family,13,6993006993005501,multi_prime_family,13,537923614846577,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999778061,11,999999999999778063,13,excluded,composite_obstruction,128,multi_prime_family,11*13*31*47*353*431*31546591,False,False,11,90909090909070733,multi_prime_family,13,6993006993005441,multi_prime_family,31,225580870742111,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999776807,17,999999999999776809,19,excluded,composite_obstruction,96,multi_prime_family,11*17*67^2*103*563*20542967,False,False,11,90909090909070619,multi_prime_family,17,5347593582886507,multi_prime_family,67,79814829595321,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999764669,29,999999999999764671,1,excluded,composite_obstruction,128,multi_prime_family,17*31*101*137*977*1289*108893,False,False,17,58823529411750863,multi_prime_family,31,1897533206830673,multi_prime_family,101,18787457493373,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999763241,11,999999999999763243,13,excluded,composite_obstruction,64,multi_prime_family,13*17*1039*4013*19891*54559,False,False,13,76923076923058711,multi_prime_family,17,4524886877826983,multi_prime_family,1039,4355040305897,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999762221,11,999999999999762223,13,excluded,composite_obstruction,128,multi_prime_family,7*11*17*251*3719*11239*72817,False,False,7,142857142857108889,multi_prime_family,11,12987012987009899,multi_prime_family,17,763941940412347,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999760247,17,999999999999760249,19,excluded,composite_obstruction,64,multi_prime_family,7*79*211*271*9349*3382657,False,False,7,142857142857108607,multi_prime_family,79,1808318264014033,multi_prime_family,211,8570228739403,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999759071,11,999999999999759073,13,excluded,composite_obstruction,128,multi_prime_family,7*53*73*127*367*21799*36341,False,False,7,142857142857108439,multi_prime_family,53,2695417789756763,multi_prime_family,73,36923531366531,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999749519,29,999999999999749521,1,excluded,composite_obstruction,48,multi_prime_family,23*43^2*101*809*287783147,False,False,23,43478260869554327,multi_prime_family,43,1011122345803589,multi_prime_family,43,23514473158223,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999735719,29,999999999999735721,1,excluded,composite_obstruction,48,multi_prime_family,7^2*23*1201*208699*3540077,False,False,7,142857142857105103,multi_prime_family,7,20408163265300729,multi_prime_family,23,887311446317423,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999729887,17,999999999999729889,19,excluded,composite_obstruction,64,multi_prime_family,17*29*31*83*488833*1612697,False,False,17,58823529411748817,multi_prime_family,29,2028397565922373,multi_prime_family,31,65432179545883,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999729167,17,999999999999729169,19,excluded,composite_obstruction,64,multi_prime_family,7*59*263*269*21961*1558439,False,False,7,142857142857104167,multi_prime_family,59,2421307506052613,multi_prime_family,263,9206492418451,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999726899,29,999999999999726901,1,excluded,composite_obstruction,48,multi_prime_family,7^2*83*113*10357*210093883,False,False,7,142857142857103843,multi_prime_family,7,20408163265300549,multi_prime_family,83,245881485124103,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999726017,17,999999999999726019,19,excluded,composite_obstruction,64,multi_prime_family,7^3*19*109*241*5841289603,False,False,7,142857142857103717,multi_prime_family,7,20408163265300531,multi_prime_family,7,2915451895042933,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999723851,11,999999999999723853,13,excluded,composite_obstruction,64,multi_prime_family,13*19*23*179*181*5433048787,False,False,13,76923076923055681,multi_prime_family,19,4048582995950299,multi_prime_family,23,176025347650013,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999720431,11,999999999999720433,13,excluded,composite_obstruction,96,multi_prime_family,7^2*19*79*101*42457*3170681,False,False,7,142857142857102919,multi_prime_family,7,20408163265300417,multi_prime_family,19,1074113856068443,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999719717,17,999999999999719719,19,excluded,composite_obstruction,72,multi_prime_family,7*11^2*13^2*170669*40933157,False,False,7,142857142857102817,multi_prime_family,11,12987012987009347,multi_prime_family,11,1180637544273577,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999714551,11,999999999999714553,13,excluded,composite_obstruction,48,multi_prime_family,7^2*53*131*17959*163672081,False,False,7,142857142857102079,multi_prime_family,7,20408163265300297,multi_prime_family,53,385059684250949,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999712109,29,999999999999712111,1,excluded,composite_obstruction,64,multi_prime_family,19*43*157*491*569*27905161,False,False,19,52631578947353269,multi_prime_family,43,1223990208077983,multi_prime_family,157,7796115975019,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999712037,17,999999999999712039,19,excluded,composite_obstruction,64,multi_prime_family,17^3*61*179*461*40436117,False,False,17,58823529411747767,multi_prime_family,17,3460207612455751,multi_prime_family,17,203541624262103,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999707141,11,999999999999707143,13,excluded,composite_obstruction,64,multi_prime_family,17*293*773*1579*8731*18839,False,False,17,58823529411747479,multi_prime_family,293,200762899016203,multi_prime_family,773,259719144911,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999706319,29,999999999999706321,1,excluded,composite_obstruction,48,multi_prime_family,7^2*11*691*43159*62210231,False,False,7,142857142857100903,multi_prime_family,7,20408163265300129,multi_prime_family,11,1855287569572739,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999703217,17,999999999999703219,19,excluded,composite_obstruction,64,multi_prime_family,11*19*181*19051*19699*70439,False,False,11,90909090909063929,multi_prime_family,19,4784688995213891,multi_prime_family,181,26434745829911,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999699557,17,999999999999699559,19,excluded,composite_obstruction,96,multi_prime_family,7^2*37*103*811*1699*3886429,False,False,7,142857142857099937,multi_prime_family,7,20408163265299991,multi_prime_family,37,551571980143243,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999699011,11,999999999999699013,13,excluded,composite_obstruction,192,multi_prime_family,7*23^2*31*83*2621*5869*6823,False,False,7,142857142857099859,multi_prime_family,23,6211180124221733,multi_prime_family,23,270051309748771,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999695399,29,999999999999695401,1,excluded,composite_obstruction,64,multi_prime_family,7*71*601*1487*1871*1203329,False,False,7,142857142857099343,multi_prime_family,71,2012072434607033,multi_prime_family,601,3347874267233,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999689489,29,999999999999689491,1,excluded,composite_obstruction,64,multi_prime_family,11*23^3*41*1543*118106561,False,False,11,90909090909062681,multi_prime_family,23,3952569169959247,multi_prime_family,23,171850833476489,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999688169,29,999999999999688171,1,excluded,composite_obstruction,48,multi_prime_family,11*17*19^2*5023*2949089911,False,False,11,90909090909062561,multi_prime_family,17,5347593582886033,multi_prime_family,19,281452293836107,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999684857,17,999999999999684859,19,excluded,composite_obstruction,20,multi_prime_family,7^4*1061*392547717119,False,False,7,142857142857097837,multi_prime_family,7,20408163265299691,multi_prime_family,7,2915451895042813,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999679859,29,999999999999679861,1,excluded,composite_obstruction,96,multi_prime_family,7^2*13*43*3391*30319*355099,False,False,7,142857142857097123,multi_prime_family,7,20408163265299589,multi_prime_family,13,1569858712715353,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999678479,29,999999999999678481,1,excluded,composite_obstruction,48,multi_prime_family,17*19*73^2*24077*24129559,False,False,17,58823529411745793,multi_prime_family,19,3095975232197147,multi_prime_family,73,42410619619139,multi_prime_family,,multi_prime_family,False
1000000000000000000,999999999999677081,11,999999999999677083,13,excluded,composite_obstruction,64,multi_prime_family,11*71*89*499*523*55126031,False,False,11,90909090909061553,multi_prime_family,71,1280409731113543,multi_prime_family,89,14386626192287,multi_prime_family,,multi_prime_family,False
